"PJahr","Tnr","Enr","Bnr","PArt","AJahr","Bs","Ba","Kh","Kst","Bhd","D03","Hoe","StHoe","Balter","N_ha","VolR","Biomasse","C","G","Stf","StfM","Alkl5","BhdSt5","Bl","BID","Volumen"
2012,16861,3,17,0,0,1,10,0,0,392,304,253,0,54,33.143471,1.335824,21414.2871156233,323.054382,0.120688,26.3841,21.699198,11,7,5,174952,44.273844005104
2012,16956,1,3,0,0,1,10,0,0,359,282,250,0,54,39.51675,1.131913,21283.8580803713,269.301727,0.101223,22.588511,27.159218,11,7,5,175925,44.72952304275
2012,16956,1,4,0,0,1,10,0,0,320,254,241,0,54,49.73592,0.883798,20635.7076508066,207.452759,0.080425,18.532866,22.282927,11,6,5,175926,43.95650662416
2012,16956,1,5,0,0,1,10,0,0,254,206,220,0,54,78.94101,0.526778,19271.0560736021,122.059853,0.050671,12.73082,15.306857,11,5,5,175927,41.58438736578
2012,16956,1,7,0,0,1,10,0,0,292,234,233,0,54,59.73164,0.723122,20124.491463764,168.45755,0.066966,15.908438,19.127455,11,5,5,175928,43.19326298008
2012,16956,1,8,0,0,1,10,0,0,398,308,258,0,54,32.151703,1.398737,21673.2718504257,337.047028,0.12441,27.110048,32.595673,11,7,5,175929,44.971776599111
2012,16956,1,12,0,0,1,10,0,0,350,274,251,0,54,41.575172,1.075948,21117.4036687836,253.966522,0.096211,21.611242,25.984203,11,7,5,175930,44.732723163056
2012,16956,1,13,0,0,1,10,0,0,365,284,249,0,54,38.228245,1.148853,21002.3094091197,274.696228,0.104635,23.253809,27.959137,11,7,5,175931,43.918633952985
2012,16956,1,15,0,0,1,10,0,0,268,216,225,0,54,70.908859,0.59405,19542.1552178309,137.797699,0.056411,13.850061,16.652573,11,5,5,175932,42.12340768895
2012,16956,1,16,0,0,1,10,0,0,339,267,246,0,54,44.317043,0.999165,20906.2133795138,235.871033,0.090259,20.450495,24.588581,11,6,5,175933,44.280038269095
2012,16956,3,1,0,0,1,10,0,0,353,308,258,0,74,43.454018,1.322776,26900.2278763175,309.525208,0.097868,21.93424,42.316097,15,7,5,175934,57.479932113968
2012,16956,3,2,0,0,1,10,0,0,348,274,254,0,74,43.895424,1.085555,22370.5403341897,254.816315,0.095115,21.39744,41.280487,15,6,5,175935,47.65089700032
2012,16956,3,3,0,0,1,10,0,0,283,228,235,0,74,76.48558,0.690869,24381.5269323876,159.386429,0.062902,15.115869,29.161919,15,5,5,175936,52.84151616902
2012,16956,3,4,0,0,1,10,0,0,395,307,264,0,74,43.658081,1.418731,29550.0323293437,338.42569,0.122542,26.745699,51.598488,15,7,5,175937,61.939072915211
2012,16956,3,5,0,0,1,10,0,0,427,340,267,0,74,31.430017,1.730726,26324.8395587001,418.785004,0.143201,30.774231,59.370434,15,8,5,175938,54.396747602342
2012,16958,1,12,0,0,1,10,0,0,99,86,63,0,13,519.636597,0.023024,13497.665054031,12.9876,0.007698,4.351052,6.544059,4,1,5,175946,11.964113009328
2012,16958,1,13,0,0,1,10,0,0,105,94,65,0,13,461.94632,0.028739,10750.726572806,11.636337,0.008659,4.538511,6.826001,4,2,5,175947,13.27587529048
2012,16958,1,14,0,0,1,10,0,0,98,88,63,0,13,530.295532,0.023333,13432.2898420687,12.664909,0.007543,4.320881,6.498681,4,1,5,175948,12.373385648156
2012,16958,1,15,0,0,2,10,0,0,10,0,14,0,5,2777.430908,0,1526.86208993301,0.27487,7.9e-05,NA,NA,4,0,5,463569,0
2012,16958,2,1,0,0,1,10,0,0,250,204,223,0,49,81.487328,0.521972,19561.3292928373,120.026817,0.049087,12.422062,11.207356,10,5,5,175949,42.534103570816
2012,16958,2,2,0,0,1,10,0,0,347,273,251,0,49,42.297153,1.065506,21237.0070731828,251.045349,0.094569,21.291,19.209036,10,6,5,175950,45.067870304418
2012,16958,2,3,0,0,1,10,0,0,261,213,216,0,49,74.763405,0.55074,19321.5145885243,129.217728,0.053502,13.282934,11.984048,10,5,5,175951,41.1751976697
2012,16958,2,4,0,0,1,10,0,0,232,190,216,0,49,94.622444,0.437719,19062.4403750667,100.728958,0.042273,11.093306,10.008534,10,4,5,175952,41.418041565236
2012,16958,2,5,0,0,1,10,0,0,266,213,239,0,49,71.979172,0.616081,20065.5231464526,139.384232,0.055572,13.686493,12.348144,10,5,5,175953,44.345000264932
2012,16958,2,6,0,0,1,10,0,0,267,216,229,0,49,71.441017,0.603398,19855.4312536614,138.963806,0.05599,13.768124,12.421792,10,5,5,175954,43.107366775766
2012,16958,2,8,0,0,1,10,0,0,170,144,183,0,49,176.226929,0.20679,17643.7921977553,50.059864,0.022698,7.276122,6.564618,10,3,5,175955,36.44196664791
2012,16958,2,10,0,0,1,10,0,0,178,150,188,0,49,160.742279,0.231892,17819.6635285226,55.429298,0.024885,7.702499,6.949302,10,3,5,175956,37.274848561868
2012,16958,2,11,0,0,1,10,0,0,292,234,237,0,49,59.73164,0.735582,20338.6489254103,170.250214,0.066966,15.908438,14.352814,10,5,5,175957,43.93751921448
2012,16958,2,12,0,0,1,10,0,0,599,443,285,0,79,14.194383,3.196559,22896.9519355815,806.549744,0.281802,57.801441,52.149261,16,11,5,175958,45.373182728097
2012,16958,2,13,0,0,1,10,0,0,405,313,262,0,79,31.049891,1.46655,21912.816225912,352.864624,0.128825,27.970921,25.235754,16,8,5,175959,45.53621764605
2012,16958,3,1,0,0,1,10,0,0,195,184,116,0,22,133.937103,0.201837,15650.5563787825,58.425022,0.029865,8.673641,15.581977,5,3,5,175960,27.033463058211
2012,16958,3,2,0,0,1,10,0,0,150,125,105,0,22,226.353683,0.090447,12277.327339251,27.119787,0.017671,6.295942,11.3105,5,3,5,175961,20.473011566301
2012,16958,3,3,0,0,1,10,0,0,143,120,102,0,22,249.056549,0.080224,12232.8041700866,24.558287,0.016061,5.981826,10.746198,5,2,5,175962,19.980312586976
2012,16958,3,4,0,0,1,10,0,0,143,127,103,0,22,249.056549,0.087463,13288.9735453564,26.678627,0.016061,5.981826,10.746198,5,2,5,175963,21.783232945187
2012,16958,4,10,0,0,1,10,0,0,271,257,229,0,44,69.347618,0.790826,25296.1182031667,182.386353,0.057681,14.09771,13.899107,9,5,5,175964,54.841899352468
2012,16958,4,11,0,0,1,10,0,0,533,402,295,0,69,20.892799,2.71416,27724.9891157115,663.505859,0.223123,46.359077,45.70599,14,10,5,175965,56.70639933384
2012,16958,4,12,0,0,1,10,0,0,638,470,305,0,69,12.647935,3.833884,24087.9088323125,952.246704,0.319692,65.19001,64.271637,14,12,5,175966,48.49071562954
2012,16958,4,14,0,0,1,10,0,0,220,179,231,0,44,105.22641,0.417192,19548.7102220952,92.888802,0.038013,10.262605,10.11803,9,4,5,175967,43.89961644072
2012,16958,4,15,0,0,1,10,0,0,240,197,227,0,44,88.419418,0.49413,19825.581483798,112.111015,0.045239,11.671611,11.507187,9,4,5,175968,43.69068701634
2012,16958,4,17,0,0,1,10,0,0,323,257,256,0,44,50.303341,0.959619,22200.8763157266,220.669998,0.08194,18.8283,18.563055,9,6,5,175969,48.272041787079
2012,16958,4,18,0,0,1,10,0,0,323,257,256,0,44,71.480354,0.959619,31547.1391484386,220.669998,0.08194,18.8283,18.563055,9,6,5,175970,68.593905825126
2012,16958,4,19,0,0,1,10,0,0,415,321,277,0,69,29.571541,1.62741,22819.3063004151,385.832214,0.135265,29.226774,28.815041,14,8,5,175971,48.12502153881
2012,16958,4,20,0,0,1,10,0,0,300,240,249,0,44,56.588421,0.813275,21031.6165020358,185.829681,0.070686,16.63377,16.399441,9,6,5,175972,46.021948088775
2012,16958,4,21,0,0,1,10,0,0,195,163,203,0,44,133.937103,0.298431,18553.3073059903,69.261269,0.029865,8.673641,8.551451,9,3,5,175973,39.970983585393
2012,16959,2,5,0,0,1,100,0,0,535,418,286,118,177,17.793545,3.091836,38618.6217953317,1085.186279,0.224801,68.770348,280.301544,36,10,5,175981,55.01472299862
2012,16959,2,8,0,0,1,100,0,0,477,437,316,139,177,22.383776,3.361593,50016.5256030508,1117.249512,0.178701,54.940388,223.931915,36,9,5,175982,75.245144715168
2012,16959,2,9,0,0,2,100,0,0,10,0,14,0,7,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,5,463584,0
2012,16959,2,10,0,0,2,100,0,0,15,0,16,0,7,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,5,463585,0
2012,16959,2,11,0,0,2,100,0,0,25,0,22,0,7,1039.379028,0,1686.00686331061,0.811065,0.000491,NA,NA,4,0,5,463586,0
2012,16960,2,1,0,0,1,10,0,0,187,160,121,0,44,145.642075,0.169159,13874.007667586,47.630493,0.027465,8.205607,4.781278,9,3,5,175983,24.636667764925
2012,16960,2,2,0,0,1,20,0,0,528,395,295,0,123,18.268475,2.715004,23743.5494531369,649.850342,0.218957,66.68708,38.857513,25,10,5,175984,49.5989826989
2012,16960,2,3,0,0,1,20,0,0,530,397,295,0,123,18.130861,2.740273,23789.3318528659,656.045288,0.220619,67.185646,39.148018,25,10,5,175985,49.683508865053
2012,16960,2,4,0,0,1,20,0,0,474,357,286,0,123,22.668013,2.151758,23400.3182115256,516.152832,0.176461,53.93816,31.428917,25,9,5,175986,48.776078316854
2012,16960,2,5,0,0,1,20,0,0,460,347,283,0,123,24.0688,2.012151,23239.9556834144,482.781769,0.166191,50.857189,29.633682,25,9,5,175987,48.4300599888
2012,16960,2,6,0,0,1,100,0,2,294,228,221,0,74,58.921726,0.678923,29828.3308189115,253.118271,0.067887,21.696049,12.641947,15,5,5,175988,40.003314981098
2012,16960,2,7,0,0,1,20,0,0,562,419,300,0,123,16.124918,3.10375,23868.2425881433,740.104309,0.248064,75.419151,43.945557,25,11,5,175989,50.0477142425
2012,16960,2,8,0,0,1,20,0,0,406,307,271,0,123,30.897125,1.512955,22337.7350291751,361.485657,0.129462,39.838654,23.213358,25,8,5,175990,46.745959754375
2012,16960,2,9,0,0,1,20,0,0,402,305,270,0,123,31.515049,1.485459,22367.2001194179,354.865387,0.126924,39.077137,22.769634,25,8,5,175991,46.814313172491
2012,16960,2,10,0,0,1,20,0,0,478,364,296,0,123,22.29022,2.299489,24326.8718511352,545.684875,0.179451,54.835396,31.951723,25,9,5,175992,51.25611569758
2012,16960,2,11,0,0,1,20,0,0,405,301,257,0,123,31.049891,1.39414,21024.7616778591,338.564178,0.128825,39.647568,23.102015,25,8,5,175993,43.28789503874
2012,16960,2,12,0,0,1,100,0,0,571,446,249,151,153,15.620607,3.123204,34714.1638454785,1111.165649,0.256073,78.151772,45.537811,31,11,5,175994,48.786342264828
2012,16960,2,13,0,0,1,100,0,0,519,455,246,87,153,18.907557,2.95054,39241.1250875945,1037.710083,0.211556,64.796837,37.756096,31,10,5,175995,55.78750323078
2012,16960,2,14,0,0,1,100,0,0,496,387,244,100,153,20.701736,2.263561,33704.7612189087,814.056396,0.193221,59.296295,34.551018,31,9,5,175996,46.859642241896
2012,16960,2,15,0,0,2,10,0,0,95,92,67,0,39,564.316711,0.024959,13237.0055376469,11.728348,0.007088,NA,NA,8,1,5,175997,14.084780789849
2012,16960,2,16,0,0,2,100,0,0,10,0,14,0,7,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,5,463588,0
2012,16960,2,17,0,0,2,100,0,0,15,0,16,0,7,4024.893066,0,2493.57420032351,0.309769,0.000177,NA,NA,4,0,5,463589,0
2012,16960,3,1,0,0,1,10,0,0,429,170,265,0,55,27.672956,0.79288,8225.29043766622,148.616043,0.144546,31.036428,24.981953,11,8,5,175998,21.94133335328
2012,16960,3,2,0,0,1,20,0,0,420,321,211,0,104,28.871645,1.28013,19509.0836622466,337.858887,0.138545,42.563362,34.26025,21,8,5,175999,36.95945891385
2012,16960,3,3,0,0,1,20,0,0,383,294,205,0,104,34.719429,1.043652,19003.8481301361,273.677429,0.11521,35.562859,28.625381,21,7,5,176000,36.235001514708
2012,16960,3,4,0,0,1,20,0,0,411,314,210,0,104,30.149939,1.220328,19378.0231242701,321.360901,0.132671,40.801167,32.84182,21,8,5,176001,36.792814759992
2012,16960,3,5,0,0,1,20,0,0,364,279,202,0,104,38.438583,0.928409,18602.5720731062,241.977859,0.104062,32.218704,25.933594,21,7,5,176002,35.686726404447
2012,16960,3,6,0,0,1,20,0,0,468,357,218,0,104,26.841398,1.63097,23199.293563673,432.15509,0.172021,52.606434,42.344154,21,9,5,176003,43.77751489606
2012,16960,3,7,0,0,1,20,0,0,383,294,205,0,104,34.719429,1.043652,19003.8481301361,273.677429,0.11521,35.562859,28.625381,21,7,5,176004,36.235001514708
2012,16960,3,8,0,0,1,10,0,0,374,292,254,0,55,36.410519,1.2351,21479.443853155,294.962067,0.109859,24.27243,19.537449,11,7,5,176005,44.9706320169
2012,16960,3,9,0,0,1,20,0,0,474,360,233,0,104,29.272001,1.776454,26908.8925862227,459.635345,0.176461,53.93816,43.416096,21,9,5,176006,52.000363264454
2012,16960,3,10,0,0,1,20,0,0,386,305,183,0,104,42.183022,0.985068,22879.3229325388,271.191132,0.117021,36.106438,29.06292,21,7,5,176007,41.553145115496
2012,16960,3,11,0,0,2,100,0,0,10,0,14,0,7,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,5,463590,0
2012,16960,4,1,0,0,1,10,0,0,509,243,196,0,54,19.657784,1.062653,9329.52440878994,237.298477,0.203482,42.52903,110.694984,11,10,5,176008,20.889403140952
2012,16960,4,4,0,0,1,10,2,0,398,325,139,0,54,32.151703,1.119327,15972.5771112488,248.393951,0.12441,27.110048,70.562302,11,7,5,176009,35.988269263881
2012,16960,4,5,0,0,1,10,0,0,374,168,215,0,54,36.410519,0.585503,8475.55224449039,116.388786,0.109859,24.27243,63.176525,11,7,5,176010,21.318468106057
2012,16960,4,6,0,0,1,100,0,3,366,166,182,74,69,38.019638,0.525987,16875.1290925463,221.926483,0.105209,32.892712,85.61348,14,7,5,176011,19.997835332706
2012,16961,1,11,0,0,1,100,0,1,103,98,109,40,43,480.060181,0.046211,17899.8863542027,18.643377,0.008332,3.829692,11.349212,9,2,5,176012,22.184061024191
2012,16961,1,12,0,0,1,100,0,1,142,117,109,49,43,252.576767,0.08099,16822.8705144997,33.30249,0.015837,6.081042,18.021038,9,2,5,176013,20.45619235933
2012,16961,1,13,0,0,2,100,0,0,25,0,22,0,7,4024.893066,0,6528.89576425751,0.811065,0.000491,NA,NA,4,0,5,463591,0
2012,16961,1,14,0,0,2,100,0,0,65,0,66,0,28,1039.379028,0,12861.349888383,6.187036,0.003318,NA,NA,6,1,5,463592,0
2012,17045,1,4,0,0,1,100,0,0,428,336,255,74,59,27.802418,1.739307,34756.7014271594,625.066162,0.143873,44.49181,66.279594,12,8,5,176870,48.356940244326
2012,17045,1,9,0,0,1,100,0,1,257,200,230,85,59,77.108788,0.534556,30639.0338749983,198.674072,0.051875,16.892464,25.164759,12,5,5,176873,41.218965278128
2012,17045,1,10,0,0,1,100,0,0,202,184,209,82,59,124.81517,0.368077,31053.951888415,124.39975,0.032047,10.944239,16.303669,12,4,5,176874,45.94159332809
2012,17045,1,11,0,0,1,100,0,1,277,246,236,98,59,66.375916,0.772417,35055.7813208096,264.070038,0.060263,19.40889,28.913488,12,5,5,176875,51.269885908972
2012,17045,1,1,0,0,2,100,0,0,118,79,116,59,59,365.768341,0.039516,16333.8062667155,22.328075,0.010936,NA,NA,12,2,5,176869,14.453701762956
2012,17045,1,7,0,0,2,100,0,0,85,70,97,8,59,704.907715,0.016373,16051.5621340531,11.385577,0.005675,NA,NA,12,1,5,176872,11.541454017695
2012,17045,2,1,0,0,1,10,0,0,408,316,264,0,56,30.594955,1.503739,22118.5969562979,361.474579,0.130741,28.34446,25.845032,12,8,5,176876,46.006827036745
2012,17045,2,2,0,0,1,10,0,0,366,287,256,0,56,38.019638,1.200686,21629.6445069259,284.453583,0.105209,23.365763,21.305359,12,7,5,176877,45.649647071668
2012,17045,2,3,0,0,1,10,0,0,250,203,222,0,56,81.487328,0.515954,19363.7284710122,118.814354,0.049087,12.422062,11.326678,12,5,5,176878,42.043712830912
2012,17045,2,5,0,0,1,10,0,0,332,263,248,0,56,46.205532,0.974873,21103.351625067,228.363907,0.08657,19.731134,17.991234,12,6,5,176879,45.044525597436
2012,17045,2,7,0,0,1,10,0,0,424,329,269,0,56,28.329466,1.655836,22601.8061219391,398.909851,0.141196,30.383234,27.704027,12,8,5,176880,46.908949663576
2012,17045,2,9,0,0,1,10,0,0,321,255,245,0,56,49.426521,0.905014,20886.8727667507,211.29216,0.080928,18.631039,16.988146,12,6,5,176881,44.731693476294
2012,17045,2,10,0,0,1,10,0,0,317,252,244,0,56,50.681751,0.88025,20802.2572405394,205.224335,0.078924,18.240191,16.631763,12,6,5,176882,44.61261131775
2012,17045,2,11,0,0,1,10,0,0,384,299,260,0,56,34.538834,1.325888,21822.0796978382,315.906433,0.115812,25.433329,23.190607,12,7,5,176883,45.794625534592
2012,17045,2,12,0,0,1,10,0,0,317,285,238,0,56,50.681751,1.031271,24642.7052886499,243.112213,0.078924,18.240191,16.631763,12,6,5,176884,52.266620035521
2012,17045,2,13,0,0,1,10,0,0,300,240,239,0,56,56.588421,0.780542,20502.2985413292,181.152771,0.070686,16.63377,15.166996,12,6,5,176885,44.169639304182
2012,17045,2,14,0,0,1,10,0,0,343,270,251,0,56,43.289433,1.042346,21203.3235885134,244.90184,0.092402,20.868298,19.028122,12,6,5,176886,45.122567329818
2012,17045,2,15,0,0,1,10,0,0,307,245,241,0,56,54.037262,0.820814,20628.6307436641,190.87413,0.074023,17.284517,15.760361,12,6,5,176887,44.354541171268
2012,17045,3,1,0,0,1,10,0,0,234,191,205,0,36,93.011871,0.420462,18383.8000236248,98.82502,0.043005,11.236046,11.541701,8,4,5,176888,39.107957304402
2012,17045,3,2,0,0,1,10,0,0,283,227,221,0,36,63.591236,0.645557,19382.6758851452,152.400528,0.062902,15.11587,15.527067,8,5,5,176889,41.051767538452
2012,17045,3,5,0,0,1,10,0,0,255,215,204,0,36,78.323082,0.520091,19503.746484638,124.508293,0.051071,12.808773,13.157211,8,5,5,176890,40.735130040462
2012,17045,3,6,0,0,1,10,0,0,271,239,225,0,36,69.347618,0.693278,22426.9345716727,161.699387,0.057681,14.09771,14.48121,8,5,5,176891,48.077177911804
2012,17045,3,7,0,0,1,10,0,0,237,194,206,0,36,90.67205,0.435169,18552.1771181166,102.303726,0.044115,11.45245,11.76399,8,4,5,176892,39.45766532645
2012,17045,3,8,0,0,1,10,0,0,313,248,229,0,36,51.985405,0.802022,19846.505548327,190.885361,0.076945,17.854244,18.339933,8,6,5,176893,41.69343848891
2012,17045,3,9,0,0,1,10,0,0,294,235,224,0,36,58.921726,0.702056,19588.1563072176,166.221848,0.067887,16.087933,16.525574,8,5,5,176894,41.366351268656
2012,17045,3,10,0,0,1,10,0,0,280,225,220,0,36,64.961205,0.630835,19341.3919056227,148.86879,0.061575,14.857195,15.261355,8,5,5,176895,40.979801756175
2012,17045,3,11,0,0,1,10,0,0,290,231,223,0,36,60.558365,0.676937,19379.5842065412,160.007492,0.066052,15.730167,16.158075,8,5,5,176896,40.994197928005
2012,17045,3,12,0,0,1,10,0,0,327,258,232,0,36,47.629349,0.880347,20060.7497833352,210.592316,0.083982,19.226496,19.749516,8,6,5,176897,41.930354504103
2012,17045,4,1,0,0,1,100,0,1,217,168,203,81,59,140.979904,0.330501,35640.4064443124,126.402435,0.036984,12.425109,4.447433,12,4,5,176898,46.593999251904
2012,17045,4,2,0,0,1,10,0,0,326,289,247,0,59,52.882713,1.108257,27399.1616932823,259.055939,0.083469,19.126488,6.846118,12,6,5,176899,58.607636861241
2012,17045,4,3,0,0,1,10,0,0,245,200,223,0,59,144.189224,0.501679,33154.1598904426,114.967537,0.047144,12.043009,4.310664,12,4,5,176900,72.336705707096
2012,17045,4,5,0,0,1,100,0,1,178,138,190,59,59,278.81366,0.203968,44605.8503264007,79.992226,0.024885,8.795384,3.148212,12,3,5,176901,56.86906460288
2012,17045,4,6,0,0,1,100,0,0,411,351,234,75,59,56.716457,1.652702,66495.1994679658,586.207275,0.132671,41.131168,14.722454,12,8,5,176902,93.735401916814
2012,17045,4,7,0,0,1,100,0,0,218,169,204,89,59,141.116455,0.33588,36187.805079798,128.21965,0.037325,12.527605,4.48412,12,4,5,176903,47.3981949054
2012,17045,4,10,0,0,1,10,0,0,405,344,268,0,59,32.605686,1.727139,26815.1776640017,411.20401,0.128825,27.970921,10.011887,12,8,5,176904,56.314551912354
2012,17045,4,11,0,0,1,10,0,0,309,247,245,0,59,53.986416,0.847197,21173.4383977443,196.099686,0.074991,17.4732,6.254342,12,6,5,176905,45.737129675952
2012,17045,4,12,0,0,1,10,0,0,279,225,236,0,59,76.887871,0.675525,23855.576544328,155.132248,0.061136,14.771584,5.287328,12,5,5,176906,51.939679057275
2012,17045,4,13,0,0,1,10,0,0,329,261,251,0,59,92.635368,0.971277,41872.0881413075,226.004868,0.085012,19.427433,6.953838,12,6,5,176907,89.974602324936
2012,17045,4,14,0,0,1,10,0,0,278,224,236,0,59,86.150703,0.669902,26485.7490442176,153.717545,0.060699,14.686275,5.256792,12,5,5,176908,57.712528241106
2012,17045,4,15,0,0,1,10,0,0,388,302,264,0,59,39.175835,1.372912,25549.6862371654,326.089874,0.118237,25.906267,9.272866,12,7,5,176909,53.78497398152
2012,17045,4,16,0,0,1,100,0,0,351,273,228,101,59,48.988594,1.017836,36754.4222356304,375.132446,0.096762,30.35862,10.866537,12,7,5,176910,49.862354562584
2012,17045,4,17,0,0,1,100,0,0,283,220,218,123,59,81.880165,0.620786,37971.1019036083,231.869965,0.062902,20.200567,7.230573,12,5,5,176911,50.83006010969
2012,17045,4,18,0,0,1,100,0,0,347,270,227,56,59,53.171352,0.990052,38835.6720362414,365.193573,0.094569,29.700768,10.631066,12,6,5,176912,52.642403390304
2012,17045,4,19,0,0,1,100,0,0,115,90,157,57,59,688.999695,0.062335,39590.8181743035,28.73065,0.010387,4.446074,1.591424,12,2,5,176913,42.948795987825
2012,17045,4,20,0,0,1,10,2,0,347,289,181,0,59,43.531307,1.087029,19423.8610258699,223.102203,0.094569,21.291,7.620882,12,6,5,176914,47.319793116903
2012,17045,4,21,0,0,1,10,0,0,454,347,275,0,59,32.065796,1.891487,29438.7238628544,459.036224,0.161884,34.417282,12.319292,12,9,5,176915,60.652036278652
2012,17046,1,19,0,0,2,10,0,0,25,0,18,0,5,1039.379028,0,1463.0039353371,0.703788,0.000491,NA,NA,4,0,5,463806,0
2012,17046,2,2,0,0,1,100,0,0,605,481,301,115,144,13.914235,4.324037,41602.625067103,1494.966309,0.287476,87.572815,134.841141,29,12,5,176918,60.165666966695
2012,17046,2,4,0,0,1,100,0,0,478,452,268,156,144,22.29022,3.009734,45555.3759059118,1021.869141,0.179451,55.165394,84.941483,29,9,5,176919,67.08763300148
2012,17046,2,5,0,0,1,100,0,0,615,489,302,76,144,13.465418,4.493714,41789.6091739983,1551.738281,0.297058,90.447372,139.267258,29,12,5,176920,60.509737382452
2012,17046,2,7,0,0,1,110,0,0,448,371,251,147,144,25.375467,2.046739,32915.6358573931,648.572021,0.157633,63.375,97.582314,29,8,5,176921,51.936957952113
2012,17046,2,9,0,0,1,100,0,0,578,499,315,141,144,15.244543,4.60732,47757.323469663,1566.37439,0.26239,80.046875,123.252998,29,11,5,176922,70.23648785476
2012,17046,2,10,0,0,2,10,0,0,15,0,14,0,5,2078.758057,0,1535.83218518885,0.369411,0.000177,NA,NA,4,0,5,463807,0
2012,17046,2,11,0,0,2,100,0,0,25,0,22,0,7,4024.893066,0,6528.89576425751,0.811065,0.000491,NA,NA,4,0,5,463808,0
2012,17046,4,8,0,0,1,10,0,0,175,148,101,0,18,166.30069,0.122892,12164.9920942009,36.575291,0.024053,7.540311,1.683873,4,3,5,176923,20.43702439548
2012,17046,4,9,0,0,1,10,0,0,168,138,104,0,18,180.447784,0.111834,11891.0246437477,32.948658,0.022167,7.17259,1.601755,4,3,5,176924,20.180197475856
2012,17046,4,10,0,0,1,10,0,0,134,108,100,0,18,283.635437,0.064621,11572.6165559229,20.400513,0.014103,5.600016,1.250574,4,2,5,176925,18.328805574377
2012,17046,4,11,0,0,1,10,0,0,115,99,86,0,18,385.1008,0.043362,11863.6370628608,15.403288,0.010387,4.875448,1.088766,4,2,5,176926,16.6987408896
2012,17046,4,12,0,0,1,10,0,0,96,85,76,0,18,552.621338,0.025034,13301.9559147724,12.035326,0.007238,4.261458,0.951653,4,1,5,176927,13.834322575492
2012,17046,4,13,0,0,1,10,0,0,131,111,92,0,18,296.775146,0.061107,11773.1860809021,19.835196,0.013478,5.478258,1.223384,4,2,5,176928,18.135038846622
2012,17046,4,14,0,0,1,10,0,0,15,0,15,0,3,2078.758057,0,1535.83218518885,0.369411,0.000177,2.884459,0.644146,4,0,5,463810,0
2012,17046,4,15,0,0,1,10,0,0,25,0,18,0,3,2777.430908,0,3909.4423103281,0.703788,0.000491,2.94572,0.657827,4,0,5,463811,0
2012,17046,4,16,0,0,1,100,0,0,25,0,24,0,4,1039.379028,0,1686.00686331061,0.811065,0.000491,1.477262,0.329897,4,0,5,463812,0
