"PJahr","Tnr","Enr","Bnr","PArt","AJahr","Bs","Ba","Kh","Kst","Bhd","D03","Hoe","StHoe","Balter","N_ha","VolR","Biomasse","C","G","Stf","StfM","Alkl5","BhdSt5","Bl","BID","Volumen"
2012,24136,4,19,0,0,2,100,0,0,25,0,26,0,8,1039.379028,0,1686.00686331061,0.811065,0.000491,NA,NA,4,0,1,476154,0
2012,24139,4,1,0,0,1,110,0,0,487,371,232,86,150,30.5348,2.027026,41072.8358534148,672.5578,0.186273,74.687645,44.828796,30,9,1,227685,61.8948335048
2012,24139,4,2,0,0,1,110,0,0,442,325,222,78,150,40.571926,1.516116,41191.1852466599,507.631622,0.153439,61.718361,37.044407,30,8,1,227686,61.511746159416
2012,24139,4,3,0,0,1,110,0,0,593,480,236,76,150,17.124401,3.391258,38047.3252592177,1110.909668,0.276185,110.203117,66.145782,30,11,1,227687,58.073261886458
2012,24139,4,4,0,0,1,110,0,2,470,379,228,0,150,25.286438,1.993548,33360.7353284931,659.656677,0.173495,69.640465,41.799393,30,9,1,227688,50.409727902024
2012,24139,4,5,0,0,1,110,0,0,425,342,224,45,150,28.196306,1.581782,29623.9470610458,525.316101,0.141863,57.145836,34.299904,30,8,1,227689,44.600409297292
2012,24139,4,7,0,0,1,100,0,2,397,312,265,0,65,32.313877,1.541772,35685.7385520503,552.173584,0.123786,38.465836,23.087847,13,7,1,227690,49.820630770044
2012,24139,4,8,0,0,1,100,0,2,445,350,270,0,65,25.718763,1.998636,36584.6012913286,711.243408,0.155529,47.988644,28.8036,13,8,1,227691,51.402445607268
2012,24139,4,9,0,0,1,100,0,1,383,308,263,35,65,34.719429,1.465431,36193.3306310725,521.225891,0.11521,35.89286,21.543503,13,7,1,227692,50.878927558899
2012,24139,4,11,0,0,1,100,0,2,267,209,243,0,65,71.441017,0.615123,32248.601095754,225.700882,0.05599,18.127113,10.880201,13,5,1,227693,43.945012700091
2012,24139,4,12,0,0,1,110,0,1,557,450,234,152,150,16.415712,2.935748,31669.1166526747,964.597717,0.24367,97.359467,58.436806,30,11,1,227694,48.192393672576
2012,24185,2,8,0,0,1,110,0,2,546,441,248,69,105,18.014431,2.96955,34387.439919635,954.441467,0.23414,93.595421,45.111935,21,10,1,227827,53.49475357605
2012,24187,1,1,0,0,1,110,0,3,1285,1040,284,26,225,9.287734,22.07572,115076.357560654,6195.071777,1.296872,513.37439,559.230591,37,18,1,227832,205.03341521848
2012,24187,1,4,0,0,1,10,0,0,81,63,90,0,33,776.247192,0.012092,12347.5234465145,7.953345,0.005153,3.854837,4.199162,7,1,1,227834,9.386381045664
2012,24187,2,2,0,0,1,20,0,0,506,428,332,0,138,19.891573,3.381699,30588.0672661043,768.869995,0.201091,61.327198,54.517708,28,10,1,227835,67.267312522527
2012,24187,2,7,0,0,1,110,0,2,1070,876,188,32,225,7.604082,10.321493,54315.2671232728,3571.45459,0.899204,356.295776,316.734375,37,18,1,227836,78.485479134426
2012,24187,2,8,0,0,1,20,0,0,535,399,311,0,138,17.793545,2.92044,24435.7154912917,686.645508,0.224801,68.440346,60.841053,28,10,1,227837,51.9649805598
2012,24187,2,9,0,0,1,20,0,0,565,467,294,0,138,15.954134,3.586135,27302.1291686693,855.644348,0.250719,76.21579,67.753143,28,11,1,227838,57.21367833209
2012,24187,2,10,0,0,1,110,0,1,553,444,183,66,138,16.654051,2.281306,27398.3514152125,822.573181,0.240182,95.982033,85.324638,28,11,1,227839,37.992986470606
2012,24187,2,12,0,0,1,110,0,1,306,228,239,120,75,54.391029,0.764062,25897.4714507034,238.06749,0.073542,30.158976,26.810263,15,6,1,227840,41.558118399798
2012,24187,2,13,0,0,1,110,0,1,290,230,160,51,75,60.558365,0.508602,22544.924950226,186.14212,0.066052,27.200594,24.180367,15,5,1,227841,30.80010555573
2012,24187,2,14,0,0,2,110,0,0,25,0,19,0,6,3802.076416,0,4547.66740325402,0.59805,0.000491,NA,NA,4,0,1,476199,0
2012,24247,2,1,0,0,1,20,0,0,506,340,335,0,125,19.891573,2.418088,21836.8508226974,548.897034,0.201091,61.327198,48.161575,25,10,1,227992,48.099573972424
2012,24247,2,2,0,0,1,100,0,1,362,285,271,125,125,38.864494,1.300755,36147.9787707551,465.051453,0.102922,32.206585,25.292526,25,7,1,227993,50.55318489297
2012,24247,2,3,0,0,1,20,0,0,311,236,283,0,125,52.656181,0.936479,21832.7859905907,207.31456,0.075965,23.7894,18.682329,25,6,1,227994,49.311407726699
2012,24247,2,4,0,0,1,20,0,0,411,309,313,0,125,30.149939,1.769914,24280.923231818,402.669525,0.132671,40.801167,32.042038,25,8,1,227995,53.362799135246
2012,24247,2,5,0,0,1,20,0,0,463,366,320,0,125,23.757904,2.465553,26961.1666586508,567.414673,0.168365,51.509621,40.451618,25,9,1,227996,58.576371480912
2012,24247,2,6,0,0,1,20,0,0,319,242,286,0,125,50.048229,0.994713,22104.1803540528,220.828796,0.079923,24.976925,19.61492,25,6,1,227997,49.783624013277
2012,24247,2,7,0,0,1,110,0,0,552,408,301,138,125,16.714445,3.225862,33060.9375726211,988.992981,0.239315,95.639229,75.107552,25,11,1,227998,53.91849297659
2012,24247,2,8,0,0,1,20,0,0,376,284,304,0,125,36.024208,1.452903,23644.8310427034,328.179749,0.111037,34.311008,26.945175,25,7,1,227999,52.339679875824
2012,24247,2,9,0,0,1,100,0,1,386,313,274,134,125,34.181843,1.567573,37753.1404220789,552.239685,0.117021,36.43644,28.614323,25,7,1,228000,53.582534177039
2012,24247,2,11,0,0,1,20,0,0,448,335,321,0,125,25.375467,2.132532,24749.0008710166,487.656067,0.157633,48.289883,37.923088,25,8,1,228001,54.113995392444
2012,24247,3,1,0,0,1,110,0,0,759,689,360,82,145,9.096805,10.047503,47944.6929864398,2635.249023,0.452454,179.82933,550.526428,29,15,1,228002,91.400175527915
2012,24247,3,3,0,0,1,110,0,0,385,338,252,60,145,34.624699,1.625102,35173.2333495972,507.921143,0.116416,47.094284,144.173645,29,7,1,228003,56.268667594298
2012,24247,3,4,0,0,2,100,0,0,15,0,18,0,8,4024.893066,0,2493.57420032351,0.309769,0.000177,NA,NA,4,0,1,476255,0
2012,24247,3,5,0,0,2,100,0,0,25,0,26,0,8,1039.379028,0,1686.00686331061,0.811065,0.000491,NA,NA,4,0,1,476256,0
2012,24247,4,1,0,0,1,100,0,0,465,373,330,164,125,23.553974,2.73023,44137.8672042089,936.951599,0.169823,52.276936,40.951218,25,9,1,228004,64.30776643402
2012,24247,4,2,0,0,1,100,0,1,445,356,328,108,125,25.718763,2.464716,43611.3240107339,847.850342,0.155529,47.988644,37.59198,25,8,1,228005,63.389446666308
2012,24247,4,5,0,0,1,100,0,1,387,309,320,147,125,34.005424,1.790314,42139.4616392646,619.599121,0.117629,36.618572,28.685215,25,7,1,228007,60.880386663136
2012,24247,4,6,0,0,1,100,0,0,451,361,328,225,125,25.039001,2.537213,43691.8005132808,872.474915,0.159751,49.255344,38.584251,25,9,1,228008,63.529278844213
2012,24247,4,7,0,0,1,100,0,1,444,361,320,117,125,25.834743,2.451983,43510.9328313014,842.101135,0.154831,47.779186,37.427898,25,8,1,228009,63.346350645369
2012,24247,4,8,0,0,1,100,0,1,454,346,336,205,125,24.709183,2.454858,42245.3100907015,854.850403,0.161884,49.895054,39.085365,25,9,1,228010,60.657535561014
2012,24247,4,10,0,0,1,100,0,0,424,339,325,143,125,28.329466,2.205034,43072.4527793192,760.205872,0.141196,43.68882,34.223705,25,8,1,228011,62.467435731844
2012,24247,4,11,0,0,1,100,0,1,306,243,305,103,125,54.391029,1.038565,39576.7836974066,363.8172,0.073542,23.392511,18.32456,25,6,1,228012,56.488619033385
2012,24247,4,13,0,0,1,100,0,1,523,420,336,44,125,18.619444,3.567079,45363.8433273219,1218.184692,0.21483,65.7789,51.528004,25,10,1,228013,66.417027684076
2012,24248,2,8,0,0,1,10,0,0,478,366,301,0,60,22.29022,2.292452,24258.1781409121,544.143982,0.179451,37.843006,44.908833,12,9,1,228017,51.09925941944
2012,24248,2,9,0,0,1,10,0,0,474,348,300,0,60,22.668013,2.112821,22746.6302253546,501.7341,0.176461,37.2598,44.216732,12,9,1,228018,47.893453894673
2012,24249,4,2,0,0,1,110,0,2,792,643,241,0,175,12.278367,6.490686,52009.6098283173,2117.936768,0.492653,195.707977,244.858704,35,15,1,228022,79.695024789762
2012,24249,4,3,0,0,1,110,0,2,935,761,238,37,175,9.479437,9.29301,58002.3745711466,3059.378662,0.686616,272.323425,340.715607,35,18,1,228023,88.09250283537
2012,24249,4,7,0,0,1,110,0,0,320,250,225,123,64,49.73592,0.843568,27189.0829150044,273.334473,0.080425,32.877857,41.134907,13,6,1,228024,41.95563056256
2012,24249,4,9,0,0,2,100,0,0,15,0,18,0,8,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,1,476260,0
2012,24252,1,1,0,0,1,110,0,1,631,480,292,134,135,12.791203,4.335292,34445.6041864895,1346.456787,0.312716,124.632675,104.428932,27,12,1,228026,55.453600036276
2012,24252,1,2,0,0,1,110,0,1,545,441,279,134,135,17.146563,3.31153,34886.6227114225,1017.30658,0.233283,93.256958,78.13942,27,10,1,228027,56.78135777139
2012,24252,1,3,0,0,1,110,0,0,592,467,275,103,135,14.532043,3.761241,34141.3959157739,1174.693604,0.275254,109.83548,92.030457,27,11,1,228028,54.658515945363
2012,24252,4,2,0,0,1,100,0,0,503,401,330,84,110,20.129551,3.194607,44153.4968454077,1096.733276,0.198713,60.943989,60.632317,22,10,1,228035,64.306004531457
2012,24252,4,8,0,0,1,100,0,1,339,269,293,94,110,44.317043,1.23563,38591.1776970557,435.398834,0.090259,28.407684,28.262405,22,6,1,228038,54.75946784209
2012,24252,4,10,0,0,1,100,0,2,732,587,328,0,110,9.50491,7.158105,46052.0083196084,2422.537842,0.420836,127.580849,126.928391,22,14,1,228040,68.03714379555
2012,24300,1,1,0,0,1,20,0,0,320,206,156,0,40,49.73592,0.457957,11654.4975737299,117.163788,0.080425,25.127487,79.663826,8,6,1,228165,22.77691271544
2012,24300,1,2,0,0,1,110,0,2,132,106,110,63,35,292.295593,0.068585,15088.9482837632,25.811111,0.013685,6.5155,20.656647,7,2,1,228166,20.047093245905
2012,24300,2,2,0,0,1,20,0,0,516,394,179,0,90,19.824701,1.627585,18529.1342886144,467.324432,0.209117,63.735229,504.421234,18,10,1,228167,32.266385977085
2012,24300,3,4,0,0,1,20,0,0,527,332,145,0,90,18.337868,1.125118,11733.1754799668,319.916565,0.218128,66.438507,71.192413,18,10,1,228171,20.632265368424
2012,24300,3,6,0,0,1,20,0,0,211,173,106,0,35,114.394516,0.186829,12021.2243581857,52.542835,0.034967,11.490037,12.312189,7,4,1,228172,21.372213029764
2012,24300,4,1,0,0,1,20,0,0,255,171,182,0,45,78.323082,0.34939,12953.7959463147,82.694626,0.051071,16.32119,13.748199,9,5,1,228173,27.36530161998
2012,24300,4,4,0,0,1,20,2,0,290,249,109,0,50,60.558365,0.501241,14338.6843451632,118.387314,0.066052,20.815641,17.534111,10,5,1,228174,30.354335430965
2012,24300,4,5,0,0,1,20,0,0,358,276,189,0,50,39.73782,0.848088,17944.8272472061,225.790283,0.10066,31.198002,26.279718,10,7,1,228175,33.70116828816
2012,24300,4,6,0,0,1,20,0,0,332,220,177,0,50,46.205532,0.568441,13323.0975297587,144.172104,0.08657,26.970978,22.719074,10,6,1,228176,26.265118815612
2012,24300,4,7,0,0,1,20,0,3,499,381,204,0,50,20.453564,1.73349,19383.6343650649,473.84491,0.195565,59.669617,50.262859,10,9,1,228177,35.45604865836
2012,24300,4,8,0,0,1,20,0,0,180,142,145,0,50,157.190048,0.170586,13284.127655489,42.25499,0.025447,8.634089,7.272947,10,3,1,228178,26.814421528128
2012,24300,4,9,0,0,1,20,0,0,93,79,90,0,50,588.849365,0.024691,9891.82080006504,8.39928,0.006793,3.037877,2.558964,10,1,1,228179,14.539279671215
2012,24300,4,10,0,0,1,20,0,0,405,311,195,0,50,31.049891,1.109188,18602.2845789148,299.554749,0.128825,39.647568,33.397236,10,8,1,228180,34.440166498508
2012,24300,4,11,0,0,1,20,0,0,322,248,184,0,50,49.120003,0.669029,17205.3168933733,175.135544,0.081433,25.430023,21.421047,10,6,1,228181,32.862706487087
2012,24310,2,4,0,0,1,110,0,0,726,588,272,138,125,14.990795,5.978776,55965.3516354601,1866.657227,0.413965,164.626373,178.1371,25,14,1,228182,89.62660536692
2012,24310,2,5,0,0,1,110,0,0,606,454,257,65,125,19.121149,3.470537,43179.2003479644,1129.095337,0.288427,115.038727,124.479851,25,12,1,228183,66.360655087013
2012,24310,2,6,0,0,1,110,0,0,662,563,275,60,125,17.503777,5.297399,56182.9234385578,1604.880005,0.344197,137.067734,148.316757,25,13,1,228184,92.724490776023
2012,24310,2,7,0,0,1,110,0,0,690,559,270,87,125,14.61441,5.322911,48629.2316225919,1663.742554,0.373929,148.81192,161.02478,25,13,1,228185,77.79120374751
2012,24363,2,1,0,0,1,100,0,0,204,139,132,78,135,122.379822,0.169981,17853.741964844,72.943977,0.032685,11.135561,7.7244,27,4,1,228424,20.802244523382
2012,24363,2,3,0,0,1,100,0,2,675,530,261,0,135,11.177959,4.719859,36877.8141939618,1649.577271,0.357848,108.684364,75.391037,27,13,1,228426,52.758390387781
2012,24363,2,6,0,0,1,100,0,0,545,427,254,142,135,17.146563,2.89012,35264.5901437301,1028.328247,0.233283,71.315033,49.46907,27,10,1,228428,49.55562465756
2012,24363,2,7,0,0,1,100,0,2,384,298,221,50,135,34.538834,1.19069,30360.7818789053,439.516602,0.115812,36.073586,25.023149,27,7,1,228429,41.12504425546
2012,24363,2,8,0,0,1,100,0,2,440,344,247,0,135,26.306602,1.779728,33796.9188004999,642.365723,0.152053,46.946033,32.565033,27,8,1,228430,46.818596164256
2012,24363,2,9,0,0,1,100,0,2,416,325,244,0,135,29.429537,1.561045,33298.5260145654,565.733093,0.135918,42.105461,29.207277,27,8,1,228431,45.940831586165
2012,24363,2,10,0,0,1,100,0,2,453,357,272,28,135,24.818394,2.095616,36936.9837133977,744.145325,0.161171,49.681351,34.462444,27,9,1,228432,52.009823560704
2012,24363,2,11,0,0,1,100,0,0,518,406,253,65,135,18.980629,2.583967,35014.4527875968,922.373352,0.210742,64.552505,44.778114,27,10,1,228433,49.045318975243
2012,24363,2,12,0,0,1,100,0,0,636,499,259,103,135,12.590875,4.113601,36400.2872505896,1445.502686,0.317691,96.637329,67.034378,27,12,1,228434,51.793835990875
2012,24369,2,2,0,0,1,110,0,2,483,388,350,0,122,38.28791,3.145159,67729.3170709791,884.473938,0.183225,73.483948,71.602974,25,9,1,228435,120.42156472769
2012,24369,2,6,0,0,1,110,0,0,749,676,375,178,175,14.949924,10.060314,78008.4406422359,2608.991211,0.44061,175.151031,170.667679,35,14,1,228436,150.400929716136
2012,24369,2,7,0,0,1,100,0,2,960,759,289,0,175,10.415112,11.39113,77834.4001061856,3736.608887,0.723825,218.477386,212.884995,35,18,1,228437,118.63989475656
2012,24369,2,12,0,0,1,100,0,2,307,240,244,49,122,55.006779,0.825346,33203.6214329104,301.813904,0.074023,23.536951,22.934475,25,6,1,228438,45.399625020534
2012,24369,2,13,0,0,1,100,0,1,341,250,254,81,122,43.876694,0.979865,32094.1626909723,365.731323,0.091327,28.728125,27.992767,25,6,1,228439,42.99323676631
2012,24369,2,14,0,0,2,100,0,0,15,0,18,0,8,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,1,476373,0
2012,24369,4,1,0,0,1,10,0,0,332,261,228,0,47,46.205532,0.88694,19799.4934736455,214.254578,0.08657,19.731134,21.703838,10,6,1,228442,40.98153455208
2012,24369,4,3,0,0,1,10,0,0,423,258,234,0,47,28.46357,1.057945,14465.2665412674,254.10141,0.140531,30.253513,33.278236,10,8,1,228443,30.11289156365
2012,24369,4,5,0,0,1,10,0,0,374,240,250,0,47,36.410519,0.935015,15839.5235672201,217.513016,0.109859,24.27243,26.699169,10,7,1,228444,34.044381422785
2012,24369,4,7,0,0,1,10,0,0,298,237,219,0,47,57.350548,0.700045,19220.4372504272,167.569778,0.069747,16.450598,18.095318,10,5,1,228445,40.14796437466
2012,24369,4,8,0,0,1,10,0,0,386,299,239,0,47,34.181843,1.223365,20570.4052954164,300.896667,0.117021,25.669186,28.235571,10,7,1,228446,41.816870361695
2012,24369,4,9,0,0,1,10,0,0,302,240,220,0,47,55.841396,0.721223,19304.5110383109,172.851257,0.071632,16.818165,18.499632,10,6,1,228447,40.274099147308
2012,24369,4,11,0,0,1,10,0,0,370,287,236,0,47,37.20203,1.114229,20276.221220435,272.514984,0.107521,23.816647,26.197817,10,7,1,228448,41.45158068487
2012,24369,4,14,0,0,1,10,0,0,257,208,207,0,47,77.108788,0.505746,18533.8447654997,120.179848,0.051875,12.965603,14.261894,10,5,1,228449,38.997461095848
2012,24369,4,15,0,0,1,10,0,0,370,288,236,0,47,37.20203,1.11969,20381.9577229498,273.936096,0.107521,23.816647,26.197817,10,7,1,228450,41.6547409707
2012,24369,4,16,0,0,1,10,0,0,344,269,230,0,47,43.038113,0.952226,19895.1794330612,231.13443,0.092941,20.973515,23.070431,10,6,1,228451,40.982010189538
2012,24370,1,18,0,0,1,10,0,0,15,0,15,0,3,1039.379028,0,767.916092225016,0.369411,0.000177,2.884459,3.159099,4,0,1,476378,0
2012,24370,1,17,0,0,3,10,0,0,455,329,275,0,53,24.600691,1.754784,20923.3126232356,425.258636,0.162597,NA,NA,11,9,1,228452,43.168898955744
2012,24370,2,5,0,0,1,10,0,0,238,196,232,0,50,89.911697,0.499183,20169.0665876602,112.160416,0.044488,11.525198,7.014838,10,4,1,228453,44.882390643551
2012,24370,2,6,0,0,1,10,0,0,392,306,279,0,50,33.143471,1.486404,22980.2978914643,346.679108,0.120688,26.3841,16.058741,10,7,1,228454,49.264587868284
2012,24370,2,7,0,0,1,10,0,0,332,265,274,0,50,46.205532,1.08969,22710.5223872711,245.755447,0.08657,19.731134,12.009399,10,6,1,228455,50.34970616508
2012,24370,2,8,0,0,1,10,0,0,278,225,248,0,50,65.899261,0.708816,21034.9865811451,159.599564,0.060699,14.686275,8.938835,10,5,1,228456,46.710450584976
2012,24370,2,9,0,0,1,10,0,0,341,270,267,0,50,43.798717,1.105548,22201.5172640345,253.449402,0.091327,20.658783,12.574015,10,6,1,228457,48.421583981916
2012,24370,2,11,0,0,1,10,0,0,313,250,260,0,50,54.623466,0.921381,22841.6904854572,209.08313,0.076945,17.854244,10.867025,10,6,1,228458,50.329023726546
2012,24370,2,12,0,0,1,10,0,0,318,254,261,0,50,58.971233,0.954288,25598.6621312162,217.04364,0.079423,18.337442,11.161126,10,6,1,228459,56.275539997104
2012,24370,2,14,0,0,1,10,0,0,342,271,268,0,50,47.205048,1.117373,24167.2688613254,255.981827,0.091864,20.763388,12.637683,10,6,1,228460,52.745646098904
2012,24370,2,15,0,0,1,10,0,0,433,289,280,0,50,29.090708,1.452124,19927.5486789585,342.507111,0.147254,31.564501,19.211803,10,8,1,228461,42.243315263792
2012,24370,2,16,0,0,1,10,0,0,308,247,258,0,50,53.686947,0.890979,21694.9873558141,202.050858,0.074506,17.378706,10.577588,10,6,1,228462,47.833942351113
2012,24370,2,17,0,0,1,10,0,0,307,246,258,0,50,54.037262,0.884239,21654.4070111927,200.365509,0.074023,17.284517,10.520261,10,6,1,228463,47.781854513618
2012,24370,2,18,0,0,1,10,0,0,384,300,277,0,50,34.538834,1.419182,22811.8900796492,330.235382,0.115812,25.433329,15.480053,10,7,1,228464,49.016891513788
2012,24370,2,19,0,0,1,10,0,0,428,331,286,0,50,40.503464,1.783597,34097.4471101987,420.920135,0.143873,30.905178,18.810505,10,8,1,228465,72.241856880008
2012,24370,2,20,0,0,1,10,0,0,408,317,282,0,50,30.594955,1.613162,23152.6537813803,378.373718,0.130741,28.34446,17.251917,10,8,1,228466,49.35461879771
2012,24370,2,22,0,0,1,10,0,0,210,175,218,0,50,115.48658,0.371034,19432.5466347786,84.133354,0.034636,9.604046,5.845524,10,4,1,228467,42.84944772372
2012,24370,2,23,0,0,1,10,0,0,326,260,263,0,50,47.921993,1.007566,22029.0358725689,229.842651,0.083469,19.126488,11.641379,10,6,1,228468,48.284570799038
2012,24370,2,24,0,0,1,10,0,0,364,286,273,0,50,38.438583,1.270321,22553.7517809296,293.373871,0.104062,23.142159,14.085527,10,7,1,228469,48.829339195143
2012,24370,3,2,0,0,1,100,0,0,415,328,285,176,95,29.571541,1.828286,38199.7131163164,645.886414,0.135265,41.909653,48.438744,19,8,1,228470,54.065234408726
2012,24370,3,3,0,0,1,100,0,0,680,506,314,78,95,11.014183,5.28353,39882.8675579068,1810.523193,0.363169,110.280678,127.461266,19,13,1,228471,58.19376630599
2012,24370,3,4,0,0,1,100,0,1,311,245,269,140,95,52.656181,0.940844,35556.2533509685,337.626587,0.075965,24.1194,27.876953,19,6,1,228472,49.541251956764
2012,24370,3,10,0,0,1,100,0,0,581,462,300,73,95,15.087522,3.95296,41331.2461951497,1369.716187,0.26512,80.866112,93.464218,19,11,1,228473,59.64037096512
2012,24370,3,11,0,0,1,100,0,1,597,453,290,173,95,14.289646,3.806307,38005.1904534228,1329.815674,0.279924,85.307091,98.597054,19,11,1,228474,54.390779597322
2012,24370,3,12,0,0,1,100,0,1,307,242,268,134,95,54.037262,0.913265,35435.7426297159,327.882477,0.074023,23.536951,27.203764,19,6,1,228475,49.35034008043
2012,24370,3,13,0,0,1,100,0,0,629,500,303,48,95,12.872675,4.729659,41984.1415148937,1630.746582,0.310736,94.550934,109.280991,19,12,1,228476,60.883363167825
2012,24370,3,14,0,0,2,100,0,0,10,0,16,0,8,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,1,476381,0
2012,24370,3,15,0,0,2,100,0,0,15,0,18,0,8,4024.893066,0,2493.57420032351,0.309769,0.000177,NA,NA,4,0,1,476382,0
2012,24370,4,4,0,0,1,110,0,1,698,463,281,140,115,10.45344,4.36892,30150.9595820602,1442.154907,0.38265,152.256744,104.445847,23,13,1,228480,45.6702430848
2012,24374,3,12,0,0,2,110,0,0,10,0,13,0,6,3183.0979,0,283.3689243517,0.044511,7.9e-05,NA,NA,4,0,1,476386,0
2012,24374,3,13,0,0,2,110,0,0,25,0,19,0,6,1039.379028,0,1243.20229476983,0.59805,0.000491,NA,NA,4,0,1,476387,0
2012,24375,1,1,0,0,1,20,0,0,292,225,207,0,90,59.73164,0.619302,18093.491760611,151.456512,0.066966,21.089903,23.57996,18,5,1,228491,36.99192411528
2012,24375,1,2,0,0,1,20,0,0,583,438,270,0,110,14.98418,3.039114,22556.5959634412,752.680359,0.266949,81.084641,90.658211,22,11,1,228492,45.53863121652
2012,24375,1,4,0,0,1,20,0,0,564,387,261,0,110,16.010757,2.429332,19359.7160262892,604.584656,0.249833,75.949776,84.917068,22,11,1,228493,38.895444324324
2012,24375,1,5,0,0,1,20,0,0,657,520,282,0,110,11.798841,4.326211,24422.0021506422,1034.932251,0.339017,102.705139,114.831406,22,13,1,228494,51.044275721451
